ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Meta: _oembed_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_time_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_time_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_time_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_d5200fee81c86efebf561929a0eecd13,Meta: _oembed_time_d5200fee81c86efebf561929a0eecd13,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Meta: _woodmart_new_label_date,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
4522,simple,P1L,Power Point Single Outlet GPO Euro Large Dolly Rocker Prestige Style 10A,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10.5,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5062.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5063.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5064.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5066.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5067.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5069.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""> <tbody> <tr> <th>Brand</th> <td>Transco</td> </tr> <tr> <th>Category</th> <td>Euro Series</td> </tr> <tr> <th>Name</th> <td>Large dolly power point single</td> </tr> <tr> <th>Model</th> <td>P1L</td> </tr> <tr> <th>Power current</th> <td>a.c.</td> </tr> <tr> <th>Power phase</th> <td>Single</td> </tr> <tr> <th>Rating</th> <td>10A</td> </tr> <tr> <th>Volt</th> <td>240V</td> </tr> <tr> <th>Structure</th> <td>Surround and under body</td> </tr> <tr> <th>Material of cover/body</th> <td>Impact-resistant polycarbonate</td> </tr> <tr> <th>Color</th> <td>Electrical white</td> </tr> <tr> <th>Number of switch pole</th> <td>Single</td> </tr> <tr> <th>Number of socket gang</th> <td>1</td> </tr> <tr> <th>Number of socket outlet</th> <td>1</td> </tr> <tr> <th>Pin</th> <td>3 pins (active, neutral, earth)</td> </tr> <tr> <th>Earth pin</th> <td>Flat</td> </tr> <tr> <th>Cable connector</th> <td>Copper ferrule x3</td> </tr> <tr> <th>Cable accomodated</th> <td>2.5mm x3</td> </tr> <tr> <th>Size</th> <td>W72mmxL116mmxD20mm</td> </tr> <tr> <th>On wall mounting</th> <td>Horizontal</td> </tr> <tr> <th>Fixing centres</th> <td>84mm</td> </tr> <tr> <th>Flush mount fitting</th> <td>fits all general brackets in the market</td> </tr> <tr> <th>Surface mount fitting</th> <td>fits all general mounting blocks in the market</td> </tr> <tr> <th>Made in accordance with</th> <td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td> </tr> <tr> <th>Schematic wiring diagram</th> <td></td> </tr> </tbody> </table> <div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01583902827.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,Brand,Large Dolly,1,1,,,,,,,,,,,,,
4523,simple,P2LL,Power Point Double Outlet GPO Euro Large Dolly Rocker Prestige Style Large Format 10A,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,15,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5147.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5148.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5149.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5150.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5152.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5156.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""> <tbody> <tr> <th>Brand</th> <td>Transco</td> </tr> <tr> <th>Category</th> <td>Euro Series</td> </tr> <tr> <th>Name</th> <td>Large dolly power point double</td> </tr> <tr> <th>Model</th> <td>P2LL</td> </tr> <tr> <th>Power current</th> <td>a.c.</td> </tr> <tr> <th>Power phase</th> <td>Single</td> </tr> <tr> <th>Rating</th> <td>10A</td> </tr> <tr> <th>Volt</th> <td>240V</td> </tr> <tr> <th>Structure</th> <td>Surround and under body</td> </tr> <tr> <th>Material of cover/body</th> <td>Impact-resistant polycarbonate</td> </tr> <tr> <th>Color</th> <td>Electrical white</td> </tr> <tr> <th>Number of switch pole</th> <td>Single</td> </tr> <tr> <th>Number of socket gang</th> <td>2</td> </tr> <tr> <th>Number of socket outlet</th> <td>2</td> </tr> <tr> <th>Pin</th> <td>3 pins (active, neutral, earth)</td> </tr> <tr> <th>Earth pin</th> <td>Flat</td> </tr> <tr> <th>Cable connector</th> <td>Copper ferrule x3</td> </tr> <tr> <th>Cable accomodated</th> <td>2.5mm x3</td> </tr> <tr> <th>Size</th> <td>W116mmxL116mmxD20mm</td> </tr> <tr> <th>On wall mounting</th> <td>Horizontal</td> </tr> <tr> <th>Fixing centres</th> <td>84mm</td> </tr> <tr> <th>Flush mount fitting</th> <td>Fits Euro series large plaster bracket and stud bracket only</td> </tr> <tr> <th>Made in accordance with</th> <td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td> </tr> <tr> <th>Schematic wiring diagram</th> <td></td> </tr> </tbody> </table> <div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01583903207.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,Brand,Large Dolly,1,1,,,,,,,,,,,,,
4524,simple,P1XLL,Power Point Single Outlet GPO Extra Switch Euro Large Dolly Rocker Prestige Style Large Format 10A,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,12.8,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5075.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5076.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""> <tbody> <tr> <th>Brand</th> <td>Transco</td> </tr> <tr> <th>Category</th> <td>Euro Series</td> </tr> <tr> <th>Name</th> <td>Large dolly power point single with extra switch</td> </tr> <tr> <th>Model</th> <td>P1XLL</td> </tr> <tr> <th>Power current</th> <td>a.c.</td> </tr> <tr> <th>Power phase</th> <td>Single</td> </tr> <tr> <th>Rating</th> <td>10A</td> </tr> <tr> <th>Volt</th> <td>240V</td> </tr> <tr> <th>Structure</th> <td>Surround and under body</td> </tr> <tr> <th>Material of cover/body</th> <td>Impact-resistant polycarbonate</td> </tr> <tr> <th>Color</th> <td>Electrical white</td> </tr> <tr> <th>Number of switch pole</th> <td>Single</td> </tr> <tr> <th>Number of socket gang</th> <td>2</td> </tr> <tr> <th>Number of socket outlet</th> <td>1</td> </tr> <tr> <th>Pin</th> <td>3 pins (active, neutral, earth)</td> </tr> <tr> <th>Earth pin</th> <td>Flat</td> </tr> <tr> <th>Cable connector</th> <td>Copper ferrule x3</td> </tr> <tr> <th>Cable accomodated</th> <td>2.5mm x3</td> </tr> <tr> <th>Size</th> <td>W116mmxL116mmxD20mm</td> </tr> <tr> <th>On wall mounting</th> <td>Horizontal</td> </tr> <tr> <th>Fixing centres</th> <td>84mm</td> </tr> <tr> <th>Flush mount fitting</th> <td>Fits Euro series large plaster bracket and stud bracket only</td> </tr> <tr> <th>Made in accordance with</th> <td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td> </tr> <tr> <th>Schematic wiring diagram</th> <td></td> </tr> </tbody> </table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,Gang,1 gang,1,1,Brand,Large Dolly,1,1,,,,,,,,,
4525,simple,RJ1L,RJ45 Socket Euro Large Dolly Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,8,Outlet &amp; Switch > Large Dolly,,,https://www.sparkymall.com.au/wp-content/uploads/2020/02/RJ1L.png,,,,,,,,,0,Color,White,1,1,Brand,Large Dolly,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Large dolly RJ45 data plate</td></tr><tr><th>Model</th><td>RJ1L</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Number of data socket</th><td>1</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W72mm x L116mm x D20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits all general mounting blocks in the market</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,simple,TVL,Coaxial TV Socket Euro Large Dolly Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,8,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1912.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1913.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1914.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1915.jpg",,,,,,,,,0,Color,White,1,1,Brand,Large Dolly,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Euro coaxial tv plate</td></tr><tr><th>Model</th><td>TVL</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits all general mounting blocks in the market</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,simple,TVLL,Coaxial TV Socket Euro Large Dolly Large Format Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,Outlet &amp; Switch > Large Dolly,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1917.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1918.jpg",,,,,,,,,0,Color,White,1,1,Brand,Large Dolly,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Large dolly coaxial tv large plate</td></tr><tr><th>Model</th><td>TVLL</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W116mmxL116mmxD20mm</td></tr><tr><th>Flush mount fitting</th><td>Fits Euro series bracket only</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,simple,ADPL,Adaptor Clip for Euro Large Dolly Switch Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1.1,Outlet &amp; Switch > Large Dolly,,,https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5165.jpg,,,,,,,,,0,Color,White,1,1,Brand,Large Dolly,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Euro Series</td></tr><tr><th>Name</th><td>Large dolly adaptor</td></tr><tr><th>Model</th><td>ADPL</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Assembly arrangement</th><td>Compatible with Transco, Clipsal and equivalent mech &amp; accessories</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01583902694.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609137626,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609137627,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609137627,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609137628,,,,,,,,,,,,,,,,,
4529,simple,P2W/USB,Power Point Double Outlet GPO Slim Wafer Extra Thin Flush 10A with Dual USB Socket 2.1A 5V,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,38.5,Outlet &amp; Switch > Slim Wafer,USB,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4841.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4842.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4844.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4845.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4849.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A5055.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim line power point double with dual USB chargers</td></tr><tr><th>Model</th><td>P2W/USB</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Number of switch pole</th><td>Single</td></tr><tr><th>Number of socket gang</th><td>2</td></tr><tr><th>Number of socket outlet</th><td>2</td></tr><tr><th>USB Charger output voltage</th><td>5V</td></tr><tr><th>USB Charger output current</th><td>2.1A</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable connector</th><td>Copper ferrule x3</td></tr><tr><th>Cable accomodated</th><td>2.5mm x3</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>On wall mounting</th><td>Horizontal</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""https://www.sparkymall.com.au/wp-content/uploads/import/01602151360.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608792821,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608792821,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608792822,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608792822,Brand,Slim Wafer,1,1,,,,,,,,,,,,,
4530,variation,P1XXW,Power Point GPO Slim Wafer Extra Thin Flush,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,15.65,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4899.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4900.jpg",,,P2W,,,,,,1,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3903,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A, 2 Extra Switch",,,,,,,,,Gang,2 gang,,1,,,,,,,,,,,,,
4531,simple,TVW,Coaxial TV Socket Slim Wafer Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5.5,Outlet &amp; Switch > Slim Wafer,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4863.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4864.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4865.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4866.jpg",,,,,,,,,0,Color,White,1,1,Brand,Slim Wafer,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim line coaxial TV plate</td></tr><tr><th>Model</th><td>TVW</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,simple,TVFW,Pay TV F-Type Slim Wafer Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5.8,Outlet &amp; Switch > Slim Wafer,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4902.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4903.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4906.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4907.jpg",,,,,,,,,0,Color,White,1,1,Brand,Slim Wafer,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim liner f-type TV plate</td></tr><tr><th>Model</th><td>TVFW</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,simple,TVFPW,Pay TV F-Type to PAL Slim Wafer Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5.8,Outlet &amp; Switch > Slim Wafer,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4909.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4910.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4911.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4912.jpg",,,,,,,,,0,Color,White,1,1,Brand,Slim Wafer,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim liner f-type to PAL TV plate</td></tr><tr><th>Model</th><td>TVFPW</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,simple,RJ1W,RJ45 Socket Slim Wafer Plate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,8,Outlet &amp; Switch > Slim Wafer,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4914.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A4915.jpg",,,,,,,,,0,Color,White,1,1,Brand,Slim Wafer,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim line RJ45 data plate</td></tr><tr><th>Model</th><td>RJ1W</td></tr><tr><th>Color</th><td>Electrical white</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Number of data socket</th><td>1</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Size</th><td>W72mm x L116mm x D20mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
